1	13480	36304
1	14740	26625
1	7130	21910
1	14710	33536
1	0	1
1	660	4872
1	4700	16179
1	2310	16178
1	1610	5464
1	1420	3402
1	1290	4737
1	650	1836
1	190	279
1	1370	4534
1	1120	4533
1	0	1
1	1480	3575
1	430	814
1	2450	6735
1	60	111
1	7260	19151
1	230	1150
1	2020	6333
1	5900	9305
1	3310	15425
1	430	3210
1	22560	57399
1	3440	14358
1	440	4097
1	130	1463
1	60	491
1	2040	14157
1	3140	11102
1	0	1
1	2900	11101
1	0	1
1	2530	11100
1	0	1
1	620	5165
1	1020	6751
1	260	2322
1	0	1
1	600	1660
1	370	1659
1	0	1
1	1440	3027
1	0	1
1	70	242
1	1360	2788
1	0	1
1	0	3
1	1400	2772
1	0	2
1	0	1
1	0	1
1	0	1
1	0	1
1	0	1
1	4510	8498
1	3280	8497
1	0	1
1	0	1
1	0	1
1	2680	8496
1	0	1
1	3510	8495
1	0	1
1	2700	8494
1	3330	8493
1	0	1
1	3460	8492
1	0	1
1	2550	8491
1	0	1
1	3890	8490
1	0	1
1	3900	8489
1	0	1
1	4150	8488
1	0	1
1	2060	3956
1	1970	3955
1	0	1
1	0	1
1	4520	6479
1	0	1
1	0	1
1	4560	6478
1	9590	8860
1	9530	8859
1	0	1
1	950	1569
1	890	1140
1	610	1433
1	0	1
1	2210	3945
1	8570	9654
1	240	487
1	580	921
1	4210	7864
1	0	15
1	2950	2756
1	1000	154
1	2930	7400
1	1870	7399
1	0	1
1	1750	7398
1	0	1
1	1320	1261
1	2620	4648
1	1310	1027
1	0	1
1	1950	4414
1	0	1
1	1600	4413
1	0	1
1	1310	3334
1	1820	3330
1	0	1
1	1090	2489
1	0	1
1	0	1
1	0	1
1	1100	2488
1	300	490
1	70	123
1	1200	1295
1	240	466
1	0	11
1	40	343
1	0	1
1	40	351
1	10	63
1	30	228
1	20	43
1	0	50
1	30	122
1	0	1
1	0	1
1	600	385
1	0	27
1	0	3
1	1290	329
1	4440	1818
1	1060	693
1	50	158
1	0	3
1	0	2
1	0	1
1	0	7
1	0	1
1	0	1
1	0	1
1	0	1
1	0	1
1	0	1
1	0	1
1	0	1
1	40	182
1	30	90
1	40	148
1	0	42
1	0	1
1	10	41
1	0	19
1	0	19
1	0	13
1	0	1
1	0	6
1	0	2
1	0	1
1	0	2
1	0	1
1	0	1
1	0	2
1	0	1
1	0	15
1	0	1
1	390	387
1	190	279
1	810	385
1	260	204
1	90	182
1	180	111
1	100	224
1	90	61
1	0	1
1	0	8
1	0	4
1	0	4
1	0	1
1	0	7
1	0	6
1	0	8
1	0	1
1	0	1
1	0	1
1	0	1
1	0	1
1	0	1
1	2680	2829
1	2680	2759
1	3550	1987
1	3660	2456
1	1510	690
1	1580	1434
1	880	2373
1	1370	466
1	0	1
1	0	1
1	630	2321
1	360	893
1	560	436
1	260	367
1	40	297
1	250	696
1	20	26
1	0	1
1	50	25
1	490	60
1	80	54
1	90	1
1	10	61
1	0	1
1	80	0
1	0	1
1	10	292
1	10	249
1	20	142
1	1010	1190
1	250	432
1	340	466
1	1150	1633
1	420	402
1	30	116
1	180	116
1	0	51
1	40	108
1	80	66
1	90	67
1	10	13
1	60	43
1	350	163
1	500	392
1	0	1
1	460	391
1	100	134
1	590	476
1	130	240
1	1420	1044
1	1080	742
1	530	364
1	1170	667
1	420	369
1	0	1
1	50	54
1	1240	1062
1	260	179
1	60	20
1	100	182
1	480	965
1	2460	1807
1	2330	940
1	2410	1744
1	790	904
1	260	232
1	160	210
1	500	287
1	40	41
1	440	247
1	2370	972
1	490	263
1	500	262
1	0	1
1	2860	1027
1	2950	1026
1	2850	1245
1	1130	1268
1	720	761
1	290	198
1	0	1
1	930	757
1	560	465
1	180	487
1	130	307
1	430	900
1	160	377
1	30	64
1	460	880
1	640	1427
1	250	314
1	570	901
1	160	504
1	0	28
1	0	21
1	20	55
1	0	1
1	210	385
1	280	395
1	50	64
1	240	215
1	30	6
1	140	39
1	30	110
1	140	256
1	140	406
1	10	13
1	30	9
1	200	444
1	150	304
1	190	370
1	140	97
1	20	116
1	260	318
1	70	140
1	70	111
1	270	416
1	10	33
1	20	87
1	10	20
1	20	55
1	10	3
1	80	68
1	350	71
1	260	619
1	0	2
1	10	1
1	0	1
1	20	0
1	0	1
1	0	1
1	40	160
1	0	1
1	50	159
1	110	538
1	200	849
1	30	64
1	0	1
1	180	829
1	0	1
1	160	621
1	100	307
1	0	1
1	110	443
1	50	37
1	180	104
1	10	78
1	10	90
1	10	19
1	0	1
1	10	72
1	20	126
1	10	37
1	20	129
1	20	70
1	20	43
1	20	15
1	10	32
1	0	1
1	40	224
1	50	223
1	400	249
1	2010	675
1	0	1
1	60	52
1	360	194
1	1210	785
1	830	501
1	430	199
1	270	441
1	190	60
1	310	34
1	10	31
1	10	30
1	90	364
1	100	522
1	20	54
1	30	85
1	120	207
1	80	94
1	110	93
1	100	289
1	30	0
1	0	1
1	100	550
1	100	460
1	40	272
1	120	560
1	0	1
1	120	584
1	80	435
1	60	326
1	20	137
1	100	429
1	0	1
1	50	135
1	110	400
1	60	326
1	20	106
1	90	322
