1	12920	57789
1	12070	46376
1	8470	38905
1	2880	15368
1	1750	9795
1	19620	43929
1	28140	178989
1	22270	120884
1	26630	136968
1	8060	49013
1	3480	16400
1	11770	70796
1	7240	29029
1	5920	24106
1	2830	14560
1	3870	17139
1	3320	12189
1	7230	27365
1	5820	23502
1	2850	12702
1	4050	16138
1	2330	7893
1	16090	37730
1	14770	37225
1	5710	20994
1	9120	34207
1	1650	8287
1	4240	22523
1	1520	7311
1	3080	17437
1	4690	19460
1	4100	16563
1	6550	34025
1	8090	31640
1	4030	15578
1	2110	9298
1	2960	18030
1	7180	27852
1	7880	37053
1	2060	9896
1	5480	22172
1	3200	16286
1	3470	22598
1	1520	8240
1	5030	20845
1	4320	17516
1	3890	21018
1	3270	19661
1	4150	18361
1	2730	15435
1	5410	20348
1	4010	16254
1	3700	18267
1	4360	17693
1	4830	20162
1	3260	12506
1	6530	26047
1	6040	33491
1	3340	13104
1	7530	31369
1	5530	22464
1	4500	18258
1	15300	35404
1	1960	6691
1	3240	17164
1	980	4826
1	3040	19182
1	3130	14641
1	3250	12806
1	3010	12358
1	2340	8705
1	1300	6098
1	5470	23979
1	6410	27320
1	1220	5684
1	7540	31743
1	9140	40159
1	7030	28815
1	4290	22193
1	3890	16283
1	17220	34849
1	11780	51826
1	10010	34965
1	13900	59067
1	5400	32076
1	4740	23608
1	9790	40675
1	2290	14056
1	4850	23255
1	4040	16301
1	3420	13441
1	3510	13843
1	4520	16280
1	2740	10747
1	830	3835
1	10	0
1	2030	7133
1	130	602
1	880	4037
1	620	2820
1	1790	6312
1	6730	33139
1	1120	5241
1	720	3228
1	4020	18071
1	1670	8528
1	7630	33133
1	3930	16389
1	3710	15406
1	3230	12985
1	4440	23595
1	6770	27608
1	10680	43955
1	7730	35444
1	15420	70660
1	10920	49445
1	11760	66598
1	7460	34581
1	15390	75234
1	4420	20864
1	10350	48919
1	4350	11813
1	4930	24723
1	8450	39264
1	9630	42676
1	3940	18670
1	9400	36156
1	9080	43709
1	6620	26514
1	3430	11673
1	15450	32309
1	9950	39194
1	6390	27436
1	4820	31727
1	4110	17632
1	2040	12441
1	2870	14794
1	8540	33634
1	5740	23149
1	2220	8249
1	5650	24855
1	9000	33159
1	3590	16528
1	4690	20461
1	14890	31724
1	6580	21548
1	14840	31704
1	2490	10001
1	4010	23321
1	4660	20316
1	9380	36341
1	5250	20100
1	4970	22898
1	4160	18035
1	3000	12054
1	2840	11269
1	2550	9871
1	5210	21959
1	2650	10242
1	2010	7325
1	2210	8312
1	1360	4413
1	950	4478
1	19430	91802
1	10430	51432
1	2260	9077
1	5130	26799
1	18870	107521
1	4430	22098
1	170	974
1	1360	7370
1	1000	5471
1	1960	12439
1	4670	26714
1	5680	22515
1	1050	5845
1	2630	10609
1	12220	50409
1	11900	29487
1	2180	11570
1	1070	7923
1	7730	32904
1	6020	21658
1	3930	10828
1	3880	15162
1	3470	10819
1	2740	13645
1	2640	13572
1	1470	8840
1	3700	19904
1	2850	11669
1	1780	9304
1	1180	6674
1	1680	7251
1	10	0
1	4110	19312
1	2070	8029
1	1810	6660
1	2890	11847
1	2200	8614
1	3010	15445
1	1950	12407
1	1940	9074
1	3320	14173
1	2130	8392
1	3170	13188
1	2880	13382
1	2080	13530
1	2070	10788
1	950	4566
1	2050	8354
1	2850	11778
1	1770	8158
1	320	2227
1	1420	8432
1	10470	42291
1	6280	26914
1	4970	22640
1	1980	7937
1	2230	10054
1	1490	8316
1	2930	13668
1	2070	10928
1	4250	22558
1	1420	5108
1	860	4153
1	2840	12475
1	360	2602
1	1800	7927
1	3870	17509
1	2250	9286
1	0	0
1	4400	19909
1	1580	9884
1	5750	28038
1	3020	21027
1	1960	12818
1	5960	30013
1	4120	16123
1	2090	8077
1	3820	17155
1	6460	28549
1	6040	27537
1	3860	16878
1	280	1544
1	2730	11801
1	8310	40870
1	8370	42113
1	3020	14047
1	5590	38836
1	2630	10954
1	15010	64185
1	14020	69919
1	13420	63328
1	9470	27245
1	9040	30786
1	11080	27194
1	4400	20603
1	10200	27144
1	1880	10424
1	1650	7514
1	860	3972
1	1960	7846
1	1170	3969
1	0	0
1	1140	6764
1	1140	5630
1	3170	13411
1	5230	16677
1	11010	27017
1	5640	18990
1	3460	9991
1	4720	20470
1	2780	18234
1	3490	17213
1	1910	7979
1	1620	7807
1	2470	17752
1	2240	12384
1	1910	8339
1	3850	17957
1	2300	12208
1	2320	11807
1	1560	6429
1	800	5892
1	10600	26626
1	2000	13704
1	2270	14320
1	1480	9279
1	2390	9857
1	2380	10051
1	2630	14528
1	1030	6383
1	1060	6566
1	1190	7704
1	1940	13260
1	920	5431
1	3290	19985
1	3250	15774
1	1060	3873
1	10	0
1	3690	18777
1	2400	9783
1	1500	8051
1	3600	17044
1	3460	21285
1	1160	7298
1	5990	34609
1	3140	14889
1	4210	20680
1	1670	6876
1	3170	15114
1	3760	18748
1	10780	25988
1	3450	14307
1	1220	5145
1	6690	30700
1	1770	9343
1	1020	6463
1	60	361
1	20	0
1	670	5295
1	670	3810
1	1770	7959
1	2800	12037
1	4290	20404
1	1220	6584
1	1360	9272
1	3860	20548
1	1200	5835
1	3930	16418
1	5020	26129
1	3430	19312
1	5290	38410
1	3560	21692
1	10400	25430
1	2810	13168
1	4450	23756
1	2590	11847
1	3580	19113
1	2140	15938
1	3770	19519
1	6710	35933
1	330	1870
1	1770	7451
1	920	6329
1	3260	16606
1	3710	12691
1	500	2417
1	1690	7268
1	2380	13060
1	8930	24921
1	16550	72808
1	13990	63399
1	2810	14431
1	2010	8858
1	1370	7039
1	0	0
1	1950	11994
1	3040	12898
1	1650	10892
1	390	2944
1	1040	6801
1	1690	10295
1	2040	10321
1	3210	15146
1	1180	4762
1	1850	8232
1	5560	27572
1	2370	12461
1	1290	5291
1	2630	13397
1	2740	17351
1	2390	10870
1	1340	5432
1	10890	51171
1	5350	34317
1	3060	17236
1	6720	29849
1	7860	24058
1	4550	20793
1	3800	19075
1	2220	11762
1	3120	14759
1	5200	25545
1	820	4836
1	1370	7399
1	4390	28314
1	2050	12841
1	2750	12905
1	1930	11422
1	2060	15966
1	2520	8817
1	2660	14734
1	1920	13458
1	960	6234
1	5360	22930
1	5810	20408
1	2210	8774
1	1940	11619
1	2500	10371
1	320	1600
1	8370	23520
1	980	5056
1	470	2322
1	2080	14145
1	1990	9041
1	1760	9036
1	460	2319
1	1910	8488
1	1280	5242
1	7700	23418
1	8500	23417
1	8500	23416
1	1880	8500
1	2660	11292
1	3960	19405
1	4580	27244
1	2090	8661
1	4860	25179
1	540	4272
1	8860	49351
1	5360	25747
1	2070	9438
1	2190	8781
1	1480	6204
1	100	526
1	10	0
1	120	708
1	3060	13610
1	1080	7333
1	2010	8565
1	2530	12154
1	8470	22927
1	2060	9406
1	1930	8666
1	2500	14088
1	3590	15890
1	1840	12708
1	1990	9542
1	2730	11239
1	2470	11712
1	1320	6466
1	570	3383
1	580	3382
1	0	0
1	1040	7055
