1	8770	81608
1	13120	87878
1	2430	20301
1	2030	20301
1	2030	20301
1	18810	129494
1	59650	404077
1	7490	60702
1	2020	20100
1	2020	20100
1	7630	60300
1	2020	20100
1	2960	20100
1	3030	20100
1	0	0
1	6020	40200
1	3040	20100
1	0	0
1	3040	20100
1	2630	20100
1	4040	40200
1	2010	20100
1	2860	20100
1	2970	20100
1	3020	20100
1	83930	583085
1	56840	393551
1	67880	511134
1	58140	387901
1	60250	440881
1	4990	39800
1	12100	81907
1	0	0
1	2970	19701
1	0	0
1	2950	19701
1	2110	19701
1	2050	19701
1	5910	39402
1	4550	39800
1	2690	19701
1	2970	19701
1	2930	19701
1	5890	39402
1	5910	39402
1	2970	19701
1	2960	19701
1	2910	19701
1	2910	19701
1	2990	19701
1	5900	39800
1	2540	19701
1	2960	19701
1	2710	19701
1	1960	19701
1	2220	19701
1	10000	80400
1	2940	19701
1	5970	39402
1	2980	19701
1	2990	19701
1	2980	19701
1	5070	39800
1	5790	39800
1	2070	19701
1	12500	81708
1	6040	39800
1	2970	19701
1	58860	372155
1	2820	19503
1	2930	19503
1	2930	19503
1	2760	19503
1	2460	19503
1	2930	19503
1	2930	19503
1	2930	19503
1	0	0
1	5620	39402
1	13020	80902
1	0	0
1	4160	39402
1	5890	39402
1	13450	80704
1	2740	19503
1	2910	19503
1	57420	365928
1	5870	39006
1	11060	79903
1	7760	58312
1	2110	19306
1	2390	19306
1	7120	58312
1	2880	19306
1	2240	19306
1	2650	19306
1	2110	19306
1	1960	19306
1	8290	60006
1	2880	19306
1	0	0
1	0	0
1	2730	19306
1	0	0
1	0	0
1	0	0
1	2770	19306
1	5760	38612
1	0	0
1	0	0
1	2350	19306
1	2580	19306
1	4830	38612
1	2880	19306
1	2880	19306
1	2890	19306
1	2890	19306
1	5530	39006
1	5790	58312
1	2700	19306
1	21670	139806
1	5150	38612
1	4470	38612
1	5820	39006
1	2880	19306
1	4310	39006
1	2410	19306
1	8280	59612
1	2910	19306
1	2920	19306
1	9780	78804
1	2900	19306
1	11570	78804
1	6740	58312
1	14100	98815
1	9310	59218
1	56410	348894
1	10960	78126
1	2860	19110
1	2720	19110
1	1910	19110
1	1890	19110
1	2680	19110
1	8700	58509
1	4050	38220
1	2490	19110
1	2660	19110
1	20430	136753
1	2880	19110
1	2810	19110
1	48150	342811
1	11280	76946
1	53110	340476
1	2750	18721
1	2790	18721
1	2780	18721
1	11360	76440
1	9710	57055
1	12530	75970
1	2800	18721
1	2770	18721
1	2460	18721
1	2430	18721
1	2220	18721
1	2810	18721
1	2600	18721
1	2740	18721
1	2460	18721
1	10	0
1	8220	56163
1	17430	135345
1	5330	37830
1	2760	18721
1	2770	18721
1	46680	328067
1	5610	37830
1	0	0
1	0	0
1	2120	18721
1	1840	18721
1	1950	18721
1	4200	37830
1	12080	94489
1	2780	18721
1	2760	18721
1	23730	152801
1	52570	325508
1	5020	37442
1	0	0
1	7960	56745
1	17540	110202
1	7880	54721
1	3720	37442
1	8040	54528
1	2710	18528
1	0	0
1	1880	18528
1	2140	18528
1	2440	18528
1	2720	18528
1	2720	18528
1	2740	18528
1	0	0
1	0	0
1	1970	18528
1	1830	18528
1	1880	18528
1	2740	18528
1	2770	18528
1	2550	18528
1	1840	18528
1	1830	18528
1	1830	18528
1	2470	18528
1	2720	18528
1	1970	18528
1	2090	18528
1	0	0
1	2750	18528
1	2750	18528
1	2610	18528
1	0	0
1	2740	18528
1	14530	111077
1	4670	37056
1	2420	18528
1	1830	18528
1	2430	18528
1	2750	18528
1	2770	18528
1	2730	18528
1	2790	18528
1	2780	18528
1	0	0
1	2770	18528
1	0	0
1	2760	18528
1	2770	18528
1	2740	18528
1	0	0
1	2230	18528
1	1840	18528
1	5070	37056
1	2790	18528
1	2210	18528
1	6860	55970
1	4970	37442
1	2750	18528
1	2760	18528
1	4150	37056
1	3950	37056
1	2190	18528
1	0	0
1	2780	18528
1	5570	37056
1	10450	76440
1	2440	18528
1	0	0
1	2010	18528
1	27710	181437
1	14900	112715
1	5240	37442
1	41890	304636
1	15910	106338
1	46160	302304
1	7860	52428
1	45680	300348
1	0	0
1	2230	17955
1	2690	17955
1	2680	17955
1	1830	17955
1	0	0
1	0	0
1	0	0
1	4190	36290
1	9800	70204
1	44490	297069
1	8970	69457
1	7830	51124
1	3940	35532
1	0	0
1	2600	17766
1	2600	17766
1	2640	17766
1	2610	17766
1	2640	17766
1	2610	17766
1	2630	17766
1	2560	17766
1	2650	17766
1	2640	17766
1	0	0
1	41720	292318
1	2620	17578
1	5260	35532
1	2600	17578
1	6460	50572
1	2610	17578
1	5170	35156
1	2520	17578
1	1710	17578
1	1740	17578
1	2410	17578
1	2570	17578
1	5220	35532
1	3540	35532
1	2510	17578
1	0	0
1	2600	17578
1	8150	50384
1	2620	17578
1	2580	17578
1	1730	17578
1	2430	17578
1	5230	35532
1	2620	17578
1	2620	17578
1	2600	17578
1	2600	17578
1	1930	17578
1	40600	284604
1	5080	34782
1	1700	17391
1	3990	34782
1	5130	34782
1	2240	17391
1	0	0
1	0	0
1	0	0
1	1730	17391
1	1720	17391
1	1720	17391
1	1780	17391
1	0	0
1	2590	17391
1	2540	17391
1	0	0
1	4320	34782
1	3910	34782
1	1710	17391
1	4810	34782
1	1720	17391
1	40340	278984
1	2560	17205
1	2570	17205
1	2560	17205
1	4750	34410
1	2050	17205
1	2530	17205
1	2550	17205
1	0	0
1	2530	17205
1	0	0
1	7300	51987
1	7440	49477
1	0	0
1	2550	17205
1	0	0
1	42330	274714
1	23400	154774
1	12940	103604
1	2100	17020
1	1850	17020
1	0	0
1	0	0
1	1670	17020
1	4580	34410
1	2540	17020
1	0	0
1	2520	17020
1	2520	17020
1	2500	17020
1	2510	17020
1	2520	17020
1	2540	17020
1	6970	51060
1	2550	17020
