31	40	51947
31	60	53359
32	90	81237
31	40	31562
31	40	34388
32	60	61389
35	480	407642
33	1120	1012827
35	170	137557
35	300	235706
35	520	405524
33	90	76451
37	500	331924
35	690	512592
35	780	660982
35	270	197069
35	810	577427
34	190	164973
35	1110	935500
37	4750	3221451
38	11080	8454073
37	1290	840848
36	1080	796617
35	450	313857
40	2250	1271231
36	680	500279
39	7460	5094149
40	6950	4070222
40	21300	11637723
39	5620	3374508
38	6470	4874671
40	5550	3081221
40	14230	8055379
41	5200	2855994
41	950	412470
42	12290	5140184
41	16350	7122002
42	3210	1238897
41	5890	2820226
45	2150	786010
43	2890	1199800
43	12180	4420330
43	18310	6315564
44	5570	1701813
43	30620	7881557
43	11450	4324108
44	7630	1959928
43	10160	3681935
45	3910	1046902
48	5290	736861
45	3950	944102
46	11400	2025647
47	2250	497641
46	4770	916793
47	3230	671912
46	13140	2583012
46	22810	4258555
47	14900	1731513
47	9530	1398661
47	2090	314276
48	4450	719838
49	3590	509406
48	6900	1238790
52	1270	218441
49	4580	671249
51	1320	277883
50	4240	617364
50	9330	617596
50	5280	791353
51	2310	380682
52	2580	243520
51	4040	425726
52	3240	297343
52	2780	192431
52	3020	320300
53	2170	237993
53	2700	229966
55	770	87306
54	2210	151906
55	3550	153040
54	2830	226654
55	1830	108995
55	1960	143330
55	2050	152561
56	2310	155802
56	3120	109555
57	2210	74842
58	1980	76068
58	1240	94561
59	470	42883
58	2250	99837
58	2100	101055
58	2270	73780
59	1660	86698
60	1360	52592
59	1220	68872
60	1390	52129
61	580	38048
60	800	42390
61	1180	56446
61	550	40311
62	1160	74076
62	1380	51684
62	990	34497
62	1310	38074
63	1600	31839
63	1020	28157
63	850	23308
64	610	31599
64	760	29345
64	1470	27073
66	880	19477
66	540	13481
65	270	21220
66	950	22244
66	850	17475
66	390	21856
67	1040	21347
68	450	22959
67	750	17247
68	320	12986
68	630	13028
68	550	13791
70	290	9042
69	1370	14238
69	350	10993
70	500	12245
70	830	10789
70	410	9258
71	660	9141
71	340	7885
71	550	9783
73	360	8211
72	470	5406
72	420	10065
74	470	5762
73	390	5271
73	670	6455
74	530	6116
74	270	7405
74	590	6113
75	470	7333
75	390	7293
76	340	4873
76	470	6157
76	260	4897
76	240	4753
77	320	3432
77	390	3184
77	380	3586
78	390	3752
78	520	4842
78	430	3508
79	210	1595
79	200	3216
79	300	2634
80	280	3168
80	210	2866
81	250	2860
81	300	1581
81	390	2551
81	380	2696
82	180	1551
83	120	2324
82	180	2105
83	260	1215
83	220	1956
83	200	2096
84	170	1937
84	310	1213
84	170	1355
85	250	1268
85	300	1274
85	170	1464
86	130	1267
86	240	1020
86	200	1179
87	130	1787
87	180	1091
87	200	1548
88	120	947
88	180	1878
88	200	994
89	120	897
89	260	808
89	170	806
90	150	1686
90	180	622
90	200	806
91	170	762
91	160	863
91	150	366
92	170	1083
92	140	438
92	240	934
93	140	259
93	90	715
93	130	330
94	110	222
94	110	180
94	140	413
95	160	433
95	120	617
95	180	720
96	90	396
96	90	283
96	130	219
97	90	258
97	120	316
97	90	435
98	70	392
98	120	546
98	130	202
99	90	86
99	100	223
99	90	471
100	130	100
100	140	261
100	110	23
101	80	209
101	160	229
101	80	88
102	90	25
102	90	313
102	80	327
103	100	215
103	90	134
103	110	384
104	90	0
104	80	92
104	120	74
105	90	88
105	80	35
105	90	79
106	60	203
106	80	98
106	160	86
107	90	96
107	80	63
107	110	59
108	150	98
108	80	65
108	50	102
109	60	12
109	90	33
109	50	20
110	140	68
110	80	2
110	90	5
111	70	26
111	50	0
111	80	46
112	90	73
112	60	98
112	60	0
113	100	0
113	80	15
113	60	35
114	130	0
114	110	0
114	60	21
115	70	8
115	60	15
115	50	22
116	80	26
116	70	42
116	100	87
117	30	12
117	60	2
117	70	58
118	70	71
118	60	23
118	80	81
119	70	4
119	60	0
119	40	4
