30	130	124184
29	90	89547
29	20	25083
28	20	9221
30	100	89347
28	40	40278
28	30	28331
30	100	100827
27	10	5003
29	50	41516
31	140	122273
28	20	22460
30	70	49552
31	460	356258
30	30	33306
30	190	150362
30	70	52503
31	1450	1218683
31	230	193252
31	260	205617
31	80	55111
33	80	57004
32	660	465313
31	400	294594
30	50	37840
32	410	276122
31	1030	905726
31	1220	993011
33	670	387216
31	110	73618
32	390	267300
31	530	455517
34	260	136834
31	230	170573
32	100	69891
33	380	260970
35	140	59855
33	130	75420
34	130	80031
35	250	95988
37	150	40314
33	990	595610
35	580	192371
33	650	410530
35	740	262367
35	260	94984
38	100	40716
35	460	151971
37	150	59764
36	790	183022
37	360	78596
36	460	142751
35	1010	469622
39	100	27190
35	510	250755
37	280	82976
39	210	47734
37	240	79041
36	520	171390
38	330	89908
38	180	38914
37	810	156180
37	330	85941
38	320	71999
40	150	29361
40	420	43212
38	250	66119
39	250	36447
38	200	56914
39	240	39220
39	360	49649
39	150	37214
40	280	46024
40	110	30739
41	110	16106
42	120	14995
40	280	45823
40	380	70454
42	140	24653
40	450	52346
41	180	33376
42	170	21488
41	230	29550
41	150	24881
41	500	53148
43	130	16310
42	130	19123
42	180	24540
42	90	19947
44	60	10713
43	240	24734
44	130	10097
43	170	16346
44	130	23656
44	190	13889
44	200	25810
44	210	14472
44	70	9625
44	170	12394
45	50	6312
45	200	11662
45	140	15090
45	220	11368
47	40	5583
46	240	12493
47	50	5892
46	140	12056
46	90	8572
46	190	10395
47	60	4935
47	60	7039
47	110	5200
47	100	7529
47	100	10115
47	130	7095
48	90	6283
48	90	7644
48	120	6484
48	180	6305
48	130	7941
49	120	6194
49	110	3924
49	100	5408
50	70	4062
49	90	4475
50	70	3715
50	50	3325
50	70	3698
51	60	4203
51	40	2514
51	90	3870
52	70	2118
52	80	3330
52	70	1956
51	60	2402
52	60	2227
53	40	3844
53	60	1829
52	50	2280
53	90	5126
53	40	2507
53	80	2319
53	60	3767
53	60	2229
53	70	2389
54	40	2353
54	60	1819
