34	50	48487
34	130	119774
35	80	58312
33	50	51770
37	80	49859
33	60	68966
35	90	91759
36	860	437651
34	160	151674
33	40	33942
33	40	32432
33	130	111784
34	140	127419
34	90	69590
34	30	26804
35	40	34996
33	10	13239
33	50	50779
34	370	366674
35	40	32122
37	100	70549
37	160	114053
36	200	135202
35	380	304584
34	50	44808
37	410	185739
34	30	29323
35	530	364738
35	70	42177
34	40	35072
35	120	97568
38	360	165978
36	250	178769
37	110	63887
36	350	233223
37	350	213461
35	280	207685
37	210	77196
36	140	100686
37	130	75479
37	140	76808
36	350	253125
39	100	49689
36	240	161473
37	200	92233
39	160	66403
38	250	96687
37	130	81007
38	20	14411
36	240	157314
39	350	131914
38	130	82797
39	100	50926
36	270	112050
39	90	43134
39	100	49430
41	170	74508
38	100	54474
37	130	79396
37	170	97659
38	290	87357
39	60	37531
37	210	103944
37	220	124932
39	140	64610
38	200	102156
37	110	51779
37	790	293940
37	210	123451
38	130	67797
39	220	78635
41	280	45734
39	50	32653
39	120	65114
38	150	73989
38	290	120807
39	280	98089
39	200	83140
38	430	108645
41	150	39580
38	100	57587
42	110	29549
40	240	83904
40	420	140550
39	430	189680
42	100	29925
41	220	38351
39	250	85394
39	240	83817
39	290	71366
40	360	85203
44	80	14256
43	40	11413
39	150	59230
41	190	49778
41	150	33840
39	440	137179
40	450	147733
41	120	48400
42	60	20391
42	160	37273
40	510	91628
42	410	74400
42	60	18835
41	200	46622
42	120	41188
40	200	68820
43	80	24148
43	80	18564
45	40	8865
44	140	23217
44	80	15872
43	100	20360
44	100	22556
44	230	29648
42	220	48562
41	220	75001
43	50	13466
43	150	40369
42	390	50815
46	50	8616
45	50	9927
42	150	35275
43	70	13993
44	130	32464
43	70	21827
45	120	14031
45	130	19326
43	70	16504
44	70	15227
44	160	32426
44	190	20990
43	100	23084
43	100	20441
45	100	22205
44	230	28560
45	110	21679
44	70	15017
46	110	12321
44	100	18233
44	150	33667
44	200	19847
46	50	8844
45	110	17461
46	40	12197
47	40	8712
44	180	47855
44	110	17532
45	120	20142
44	190	25528
45	170	19292
45	170	19423
47	50	9634
45	240	23796
45	90	17159
46	140	15297
46	170	18432
46	110	21988
46	110	10234
46	50	13414
48	80	12756
47	120	26571
48	80	7829
46	110	12865
46	100	14131
47	80	9618
47	50	11506
48	40	6710
47	80	10116
47	80	8933
47	120	12180
47	80	11420
48	110	8754
48	100	13354
48	70	8593
50	50	5775
47	110	13618
48	80	9426
47	140	22255
48	110	6696
50	20	5069
49	100	5125
49	50	6462
50	50	5532
48	160	9552
48	100	9015
49	50	6113
50	60	7897
50	50	5348
50	40	4631
50	80	5617
49	70	6134
49	60	5669
50	70	7238
50	70	6210
51	70	6491
49	90	5734
49	100	7266
51	30	5508
49	70	14595
50	100	6672
51	50	5086
51	50	4881
50	70	4962
52	60	4705
51	50	5829
50	110	6322
50	120	5242
51	60	5012
52	60	4632
