30	10	9558
29	10	7081
29	0	1850
28	0	846
30	10	6928
28	0	3466
28	10	2270
30	10	8129
27	0	538
29	0	3544
31	10	9131
28	10	1994
30	0	4015
31	40	25698
30	0	2801
30	20	11444
30	0	4148
31	100	75660
31	10	14472
31	10	14699
31	10	3991
33	10	10753
32	50	33403
31	40	20792
30	0	3134
32	50	32187
31	80	61239
31	90	66141
33	70	42846
31	10	5618
32	30	23901
31	40	31763
34	110	71430
31	20	12499
32	10	6563
33	40	25654
35	70	40708
33	10	6287
34	20	12633
35	140	73239
37	210	66694
33	100	62254
35	260	130462
33	140	90254
35	370	199628
35	110	63586
38	80	31008
35	440	221538
37	120	58187
36	760	298052
37	410	128728
36	290	136339
35	310	180259
39	190	48565
35	120	73191
37	210	77968
39	300	73012
37	200	81242
36	340	168285
38	520	186227
38	530	114193
37	1290	460894
37	220	81979
38	260	94451
40	140	33062
40	1360	229498
38	200	69407
39	310	67367
38	190	76050
39	290	75266
39	660	149901
39	190	50096
40	560	125191
40	130	39434
41	260	31027
42	230	28017
40	520	81389
40	630	137536
42	260	45956
40	780	181149
41	490	102271
42	340	44226
41	610	101330
41	260	56301
41	1110	174517
43	230	32108
42	310	52903
42	150	21272
42	220	41370
44	160	19541
43	700	88508
44	500	33499
43	480	49357
44	240	35407
44	420	36336
44	400	55123
44	570	61506
44	150	17658
44	240	24120
45	80	6840
45	610	34576
45	410	39893
45	420	22538
47	150	10894
46	420	26432
47	110	9554
46	250	24207
46	190	19174
46	570	33404
47	150	11948
47	200	15226
47	220	14449
47	180	14132
47	320	26319
47	190	12765
48	210	13983
48	200	16148
48	230	17625
48	390	15928
48	280	16838
49	210	11777
49	270	12931
49	320	11768
50	210	8698
49	260	16006
50	130	5547
50	130	7311
50	240	10052
51	70	5120
51	120	4527
51	170	6425
52	210	5239
52	220	7026
52	310	4708
51	180	6793
52	160	5476
53	110	6862
53	150	5662
52	130	5527
53	240	8735
53	100	5884
53	140	3496
53	130	7755
53	150	5115
53	220	5271
54	110	4939
54	200	6086
54	160	3091
54	230	4686
54	290	4518
56	120	3107
55	200	4678
55	170	3977
56	70	3479
55	100	2284
57	120	3197
57	110	2770
56	210	4165
56	240	3970
56	90	2440
57	180	3891
57	120	3165
58	120	2198
57	200	2785
57	110	2735
58	90	2539
58	140	2892
58	150	2902
58	170	2639
59	110	2310
59	100	2368
59	130	2602
59	70	2479
59	120	2572
59	150	2686
60	160	1948
60	70	1908
60	80	2180
60	90	2063
60	70	1701
61	70	1635
61	110	1885
61	40	2078
61	130	1946
61	140	2413
63	50	1620
62	90	1389
63	70	1150
62	70	1395
62	120	1334
63	90	1056
63	70	1045
63	50	1693
63	130	1475
63	50	1418
64	40	1464
64	110	1591
64	80	1242
64	80	1337
64	150	1016
65	60	1090
65	130	1534
65	100	1011
65	110	964
65	100	1137
66	30	1069
66	80	932
66	100	947
66	150	928
66	80	920
67	80	1138
67	90	892
67	70	908
67	60	879
67	90	872
68	80	956
68	70	726
68	30	1176
68	90	802
68	60	826
69	70	687
70	70	614
69	50	718
69	90	770
69	120	676
70	80	769
70	50	716
70	100	647
70	50	650
70	60	632
71	40	658
71	100	702
71	70	628
71	80	660
71	60	580
72	90	640
72	70	638
72	60	542
72	70	515
72	60	545
73	60	429
73	70	666
73	40	538
73	30	483
73	70	449
74	90	530
74	50	476
74	80	445
74	60	456
74	110	515
75	60	488
75	60	433
75	70	451
75	70	466
75	70	517
76	50	377
76	40	352
76	50	365
76	60	354
76	30	473
77	80	393
77	40	390
77	70	415
77	60	361
77	70	371
78	50	401
78	60	325
78	50	319
78	50	293
78	40	319
79	50	329
79	60	309
79	60	226
79	30	282
79	50	240
80	40	252
80	40	330
80	40	292
80	60	315
80	60	232
81	70	309
81	80	212
81	80	310
81	50	234
81	60	298
82	40	266
82	30	218
82	50	277
82	40	279
82	40	228
83	40	212
83	80	207
83	40	211
83	60	198
83	70	227
84	60	271
84	40	213
84	30	244
84	30	291
84	60	264
85	50	190
85	30	194
85	50	231
85	30	132
85	50	203
86	60	165
86	40	155
86	40	225
86	50	239
86	60	151
87	60	174
87	40	149
87	40	166
87	30	161
87	40	234
88	60	168
88	40	166
88	60	143
88	50	154
88	40	161
89	50	124
89	40	167
89	50	219
89	40	104
89	30	222
90	50	140
90	50	155
90	30	144
90	40	141
90	40	136
91	40	107
91	40	116
91	50	103
91	30	118
91	40	119
92	50	137
92	40	146
92	40	87
92	40	123
92	40	128
93	30	80
93	30	100
93	50	87
93	50	105
93	30	85
94	50	62
94	20	97
94	30	85
94	30	57
94	30	63
95	30	87
95	40	65
95	40	62
95	30	103
95	40	65
96	30	51
96	30	94
96	40	51
96	40	75
96	40	97
97	30	84
97	40	65
97	30	90
97	30	74
97	20	51
98	30	56
98	40	84
98	30	42
98	30	65
98	30	62
99	30	52
99	20	64
99	30	36
99	30	67
99	40	32
100	30	67
100	40	55
100	30	63
100	30	49
100	30	69
101	30	55
101	40	39
101	20	75
101	30	42
101	40	49
102	20	65
102	40	46
102	30	63
102	40	53
102	20	44
103	30	45
103	20	46
103	40	69
103	30	42
103	30	51
104	40	43
104	40	28
104	50	22
104	30	40
104	30	39
105	40	29
105	20	48
105	30	24
105	50	22
105	20	40
106	50	42
106	30	14
106	30	43
106	30	55
106	20	25
107	30	30
107	40	23
107	40	19
107	20	28
107	30	18
108	30	25
108	20	20
108	30	30
108	40	32
108	20	15
109	30	19
109	30	14
109	20	27
109	20	38
109	20	14
110	40	8
110	10	29
110	20	11
110	30	19
110	20	11
111	20	25
111	20	7
111	30	22
111	30	38
111	30	14
112	20	18
112	30	13
112	30	10
112	30	17
112	30	21
113	20	16
113	40	6
113	30	9
113	50	26
113	20	17
114	30	19
114	20	11
114	30	11
114	30	3
114	30	16
115	30	3
115	20	15
115	20	17
115	30	12
115	20	11
116	30	7
116	30	24
116	30	14
116	30	13
116	20	16
117	30	9
117	30	12
117	30	1
117	20	15
117	30	9
118	30	9
